lauf#	pi_Wert
35430000	3.142051030200395
35440000	3.1420539503386005
35450000	3.1420480677009874
35460000	3.1420462492949803
35470000	3.1420437552861573
35480000	3.142044983089064
35490000	3.142045533953226
35500000	3.1420441690140843
35510000	3.142040326668544
35520000	3.1420420045045043
35530000	3.1420434562341684
35540000	3.142037366347777
35550000	3.142045907172996
35560000	3.1420448818897637
35570000	3.1420501546246835
35580000	3.14204586846543
35590000	3.142037538634448
35600000	3.142033595505618
35610000	3.14204099971918
35620000	3.1420423357664236
35630000	3.142042211619422
35640000	3.1420409652076318
35650000	3.1420383730715287
35660000	3.1420379136287155
35670000	3.1420404821979253
35680000	3.1420350896860985
35690000	3.1420379938358085
35700000	3.14203675070028
35710000	3.142036740408849
35720000	3.142043896976484
35730000	3.142037951301427
35740000	3.142033687744824
35750000	3.1420223776223777
35760000	3.142030313199105
35770000	3.142032541235672
35780000	3.142030296254891
35790000	3.142036770047499
35800000	3.142034525139665
35810000	3.1420222284278134
35820000	3.1420300390843106
35830000	3.1420340496790398
35840000	3.1420411830357144
35850000	3.14203470013947
35860000	3.14204350250976
35870000	3.1420461667131305
35880000	3.142045039018952
35890000	3.1420390080802454
35900000	3.1420324233983288
35910000	3.1420324143692566
35920000	3.142033964365256
35930000	3.1420348455329807
35940000	3.1420273789649418
35950000	3.142030931849791
35960000	3.1420274749721915
35970000	3.1420304698359742
35980000	3.142036798221234
35990000	3.1420363434287304
36000000	3.142040222222222
36010000	3.1420523188003333
36020000	3.1420501943364796
36030000	3.1420560643907853
36040000	3.1420594894561598
36050000	3.142065353675451
36060000	3.1420628951747087
36070000	3.142059661768783
36080000	3.1420610864745013
36090000	3.1420663895816014
36100000	3.1420612742382272
36110000	3.1420528385488784
36120000	3.142054595791805
36130000	3.1420559092167175
36140000	3.142062202545656
36150000	3.142050235131397
36160000	3.142050884955752
36170000	3.1420485485208736
36180000	3.1420400221116638
36190000	3.1420322741088698
36200000	3.142035359116022
36210000	3.142037669152168
36220000	3.1420387631143014
36230000	3.142038089980679
36240000	3.142042604856512
36250000	3.1420398344827585
36260000	3.1420286817429677
36270000	3.142027129859388
36280000	3.142024807056229
36290000	3.1420277762468998
36300000	3.142023360881543
36310000	3.1420266593225006
36320000	3.1420226872246695
36330000	3.1420178364987614
36340000	3.142016180517336
36350000	3.1420147455295737
36360000	3.1420085808580858
36370000	3.1420094583447895
36380000	3.142015722924684
36390000	3.142015718604012
36400000	3.142014835164835
36410000	3.1420095578137874
36420000	3.142010433827567
36430000	3.142008015371946
36440000	3.142005598243688
36450000	3.142005377229081
36460000	3.142004827207899
36470000	3.1420035097340278
36480000	3.142005153508772
36490000	3.1419997807618527
36500000	3.1419986849315067
36510000	3.1419987948507258
36520000	3.1420008762322014
36530000	3.1420014234875446
36540000	3.1420026272577997
36550000	3.142004705882353
36560000	3.142004048140044
36570000	3.142001750068362
36580000	3.141996938217605
36590000	3.141998906805138
36600000	3.1419954098360656
36610000	3.1419956296093963
36620000	3.141993773894047
36630000	3.141997815997816
36640000	3.1419875545851528
36650000	3.1419891950886765
36660000	3.1419766503000544
36670000	3.141975674938642
36680000	3.1419870229007634
36690000	3.141979831016626
36700000	3.141975803814714
36710000	3.141978316535004
36720000	3.141978431372549
36730000	3.141980070786823
36740000	3.141979205225912
36750000	3.1419788843537413
36760000	3.1419806311207834
36770000	3.141980962741365
36780000	3.141973028820011
36790000	3.1419726012503397
36800000	3.1419721739130435
36810000	3.1419769627818526
36820000	3.141972514937534
36830000	3.1419769752918816
36840000	3.1419793702497287
36850000	3.1419769877883312
36860000	3.141975800325556
36870000	3.1419792785462435
36880000	3.141973752711497
36890000	3.1419787476280834
36900000	3.14198189701897
36910000	3.141983960986183
36920000	3.141987323943662
36930000	3.1419904684538316
36940000	3.141985273416351
36950000	3.141988633288227
36960000	3.141997186147186
36970000	3.1419941574249393
36980000	3.141992428339643
36990000	3.1419897269532306
37000000	3.1419896216216214
37010000	3.141979465009457
37020000	3.1419788222582388
37030000	3.1419789359978396
37040000	3.1419813174946003
37050000	3.141984129554656
37060000	3.1419878035617916
37070000	3.1419887779875912
37080000	3.1419960086299894
37090000	3.142005715826368
37100000	3.142002371967655
37110000	3.142010347615198
37120000	3.1420132543103447
37130000	3.1420117425262593
37140000	3.142010016155089
37150000	3.1420121668909826
37160000	3.142012809472551
37170000	3.1420092547753566
37180000	3.1420148466917697
37190000	3.1420088195751545
37200000	3.142003870967742
37210000	3.142006449879065
37220000	3.142004728640516
37230000	3.1420079505774914
37240000	3.142010096670247
37250000	3.142005691275168
37260000	3.14200794417606
37270000	3.1420042929970484
37280000	3.14200686695279
37290000	3.1420096540627513
37300000	3.142003967828418
37310000	3.1420025730367196
37320000	3.1420082529474813
37330000	3.142002678810608
37340000	3.142007712908409
37350000	3.1420032128514057
37360000	3.1420003211991436
37370000	3.142009098207118
37380000	3.1420065275548423
37390000	3.1420023535704735
37400000	3.1419935828877006
37410000	3.1419982892274794
37420000	3.142002244788883
37430000	3.14199273310179
37440000	3.1419938034188033
37450000	3.141991989319092
37460000	3.141988147357181
37470000	3.141992740859354
37480000	3.1419831376734257
37490000	3.1419893304881303
37500000	3.1419895466666667
37510000	3.141991788856305
37520000	3.1419914712153516
37530000	3.141989448441247
37540000	3.1419859350026638
37550000	3.141990306258322
37560000	3.1419845580404684
37570000	3.1419793452222518
37580000	3.1419820117083557
37590000	3.1419738228252196
37600000	3.141975319148936
37610000	3.141978516352034
37620000	3.1419823498139285
37630000	3.1419820356098858
37640000	3.141980340063762
37650000	3.141981620185923
37660000	3.141983855549655
37670000	3.1419852402442263
37680000	3.1419888535031846
37690000	3.1419883258158663
37700000	3.1419936339522545
37710000	3.1419974542561655
37720000	3.141992895015907
37730000	3.1419892923403125
37740000	3.1419915209326974
37750000	3.1419937483443707
37760000	3.1419949152542372
37770000	3.1420018003706645
37780000	3.142
37790000	3.1420041280762105
37800000	3.1419985185185184
37810000	3.1420003173763553
37820000	3.1420037017451086
37830000	3.142002537668517
37840000	3.1420030655391122
37850000	3.142000317040951
37860000	3.1419930269413627
37870000	3.1420013731185636
37880000	3.1420026399155225
37890000	3.1419977830562154
37900000	3.1419895514511875
37910000	3.141995146399367
37920000	3.1419872362869197
37930000	3.1419846032164513
37940000	3.141987770163416
37950000	3.141993886693017
37960000	3.141990832455216
37970000	3.1419872530945483
37980000	3.14198672985782
37990000	3.141992840221111
38000000	3.1419934736842103
38010000	3.1419911602209947
38020000	3.141993371909521
38030000	3.1419912700499606
38040000	3.1419916929547846
38050000	3.1419988436268067
38060000	3.1419964266946927
38070000	3.141991174152876
38080000	3.1419941176470587
38090000	3.141993699133631
38100000	3.141998215223097
38110000	3.1419961165048544
38120000	3.141998006295908
38130000	3.141993495934959
38140000	3.1419891976927112
38150000	3.1419897247706423
38160000	3.141988469601677
38170000	3.1419885774168197
38180000	3.141985227867994
38190000	3.1419844985598324
38200000	3.1419852356020943
38210000	3.1419848207275582
38220000	3.1419840920983777
38230000	3.141984724038713
38240000	3.1419865062761505
38250000	3.141982222222222
38260000	3.1419858860428644
38270000	3.141994564933368
38280000	3.1419916405433646
38290000	3.1419934186471665
38300000	3.1419916449086163
38310000	3.141990811798486
38320000	3.1419881002087684
38330000	3.1419920688755543
38340000	3.1419969744392278
38350000	3.141997079530639
38360000	3.1420041710114703
38370000	3.142002293458431
38380000	3.1420021886399168
38390000	3.141996874185986
38400000	3.1419995833333334
38410000	3.1419919812548813
38420000	3.141992087454451
38430000	3.1419831381733023
38440000	3.1419814776274713
38450000	3.1419809622886867
38460000	3.1419788871554863
38470000	3.1419789966207436
38480000	3.141982536382536
38490000	3.141986282151208
38500000	3.141992935064935
38510000	3.1419972994027527
38520000	3.1419932502596053
38530000	3.1419969893589412
38540000	3.1419935651271405
38550000	3.141995745784695
38560000	3.1419917012448133
38570000	3.1419867254342755
38580000	3.1419863141524105
38590000	3.1419889090437936
38600000	3.1419896373056995
38610000	3.1419915047915046
38620000	3.141995235629208
38630000	3.1419930623867462
38640000	3.1419934782608694
38650000	3.1419969987063388
38660000	3.1419907915157785
38670000	3.1419971036979573
38680000	3.141991830403309
38690000	3.1419865598345824
38700000	3.141991007751938
38710000	3.1419930767243605
38720000	3.141994938016529
38730000	3.1419965917893107
38740000	3.141993701600413
38750000	3.1419878193548385
38760000	3.1419823529411763
38770000	3.1419820479752385
38780000	3.14198236204229
38790000	3.1419831915442122
38800000	3.14198
38810000	3.141975573305849
38820000	3.141974343122102
38830000	3.141979294360031
38840000	3.141974253347065
38850000	3.141966537966538
38860000	3.141966340710242
38870000	3.1419639825057883
38880000	3.1419637860082306
38890000	3.141958446901517
38900000	3.141954652956298
38910000	3.141951888974557
38920000	3.141950668036999
38930000	3.141938864628821
38940000	3.14194072932717
38950000	3.1419438254172016
38960000	3.1419471252566735
38970000	3.1419469335386196
38980000	3.1419447922011288
38990000	3.14194644780713
39000000	3.1419468717948718
39010000	3.14194862855678
39020000	3.141957252690928
39030000	3.141952959262106
39040000	3.1419571721311477
39050000	3.1419566709346993
39060000	3.1419552483358935
39070000	3.141952597901203
39080000	3.1419544524053222
39090000	3.141949449987209
39100000	3.141948337595908
39110000	3.141946918946561
39120000	3.1419398773006133
39130000	3.141932328136979
39140000	3.141931119059785
39150000	3.1419264367816093
39160000	3.1419297242083757
39170000	3.1419223895838653
39180000	3.141924451250638
39190000	3.1419260015310027
39200000	3.141922448979592
39210000	3.1419243050242285
39220000	3.141920550739419
39230000	3.1419211827682894
39240000	3.141917635066259
39250000	3.1419184713375796
39260000	3.141922058074376
39270000	3.1419290043290045
39280000	3.141931568228106
39290000	3.141931687452278
39300000	3.141935776081425
39310000	3.141931416942254
39320000	3.141927466937945
39330000	3.141926875158912
39340000	3.141928825622776
39350000	3.141931994917408
39360000	3.141932825203252
39370000	3.1419372110744224
39380000	3.1419402742508886
39390000	3.141941914191419
39400000	3.141940609137056
39410000	3.141943161634103
39420000	3.141939726027397
39430000	3.1419431904641137
39440000	3.1419422920892495
39450000	3.1419442332065906
39460000	3.141938266599088
39470000	3.1419437547504434
39480000	3.1419350557244172
39490000	3.141936794125095
39500000	3.1419403544303797
39510000	3.141937737281701
39520000	3.1419395748987853
39530000	3.1419365545155578
39540000	3.141936975214972
39550000	3.1419345638432365
39560000	3.1419298281092014
39570000	3.141926914329037
39580000	3.1419257200606365
39590000	3.1419218994695632
39600000	3.1419248484848485
39610000	3.141917293612724
39620000	3.1419147905098437
39630000	3.1419125914711077
39640000	3.141911503531786
39650000	3.1419081967213116
39660000	3.1419030761472517
39670000	3.1419036047390976
39680000	3.1419008064516127
39690000	3.1418983119173594
39700000	3.141893501259446
39710000	3.1418924200453286
39720000	3.141899395770393
39730000	3.141900226529071
39740000	3.1418996477101158
39750000	3.1419024905660375
39760000	3.1419083501006035
39770000	3.1419087754588886
39780000	3.1419102061337356
39790000	3.1419049007288264
39800000	3.1419045226130655
39810000	3.1418938960060285
39820000	3.141889100954294
39830000	3.14189143861411
39840000	3.1418909638554218
39850000	3.1418914930991217
39860000	3.1418894129453085
39870000	3.141889139704038
39880000	3.141883951855567
39890000	3.141886086738531
39900000	3.1418893233082708
39910000	3.141890754196943
39920000	3.1418943887775552
39930000	3.141891910843977
39940000	3.1418810215322983
39950000	3.141877246558198
39960000	3.141872072072072
39970000	3.141870803102327
39980000	3.141872536268134
39990000	3.1418785696424107
40000000	3.1418797
40010000	3.141880029992502
40020000	3.141877861069465
40030000	3.1418779915063704
40040000	3.1418703296703296
40050000	3.1418689637952557
40060000	3.141871492760859
40070000	3.141873920638882
40080000	3.1418774451097806
40090000	3.1418755799451237
40100000	3.1418741147132168
40110000	3.14187653951633
40120000	3.1418678963110667
40130000	3.141876202342387
40140000	3.1418692575984055
40150000	3.141870186799502
40160000	3.141866434262948
40170000	3.141867363704257
40180000	3.14187237431558
40190000	3.141869818362777
40200000	3.14186855721393
40210000	3.1418697836359115
40220000	3.1418672302337147
40230000	3.141869052945563
40240000	3.1418625248508945
40250000	3.1418591801242237
40260000	3.141863288623944
40270000	3.1418654084926745
40280000	3.1418716981132078
40290000	3.1418772896500373
40300000	3.1418828784119106
40310000	3.141888563631853
40320000	3.1418909722222224
40330000	3.141890106620382
40340000	3.1418923153197817
40350000	3.1418945229244115
40360000	3.1418858275520316
40370000	3.141882685162249
40380000	3.141874393263992
40390000	3.141875018568953
40400000	3.1418737623762376
40410000	3.141872110863648
40420000	3.141875903018308
40430000	3.1418668315607223
40440000	3.1418614243323444
40450000	3.1418626452410385
40460000	3.1418624814631735
40470000	3.141859352606869
40480000	3.14186185770751
40490000	3.141871672017782
40500000	3.141872691358025
40510000	3.141872426561343
40520000	3.141871076011846
40530000	3.1418730816679004
40540000	3.1418792303897387
40550000	3.1418744266337852
40560000	3.141870019723866
40570000	3.1418665023416317
40580000	3.141865943814687
40590000	3.1418647942843063
40600000	3.1418649261083744
40610000	3.1418660428465897
40620000	3.1418622353520433
40630000	3.1418632537533844
40640000	3.1418623031496065
40650000	3.1418643050430504
40660000	3.1418711264141663
40670000	3.141865158593558
40680000	3.141872173058014
40690000	3.1418745637748833
40700000	3.141872039312039
40710000	3.14187324981577
40720000	3.141877308447937
40730000	3.141877829609624
40740000	3.141875208640157
40750000	3.14187690797546
40760000	3.141877625122669
40770000	3.1418761834682365
40780000	3.1418735654732712
40790000	3.1418742829124784
40800000	3.141877549019608
40810000	3.141878167115903
40820000	3.141877511024008
40830000	3.1418694097477347
40840000	3.1418733594515182
40850000	3.141873194614443
40860000	3.1418716593245226
40870000	3.141874039637876
40880000	3.1418772015655576
40890000	3.1418769381266816
40900000	3.141869633251834
40910000	3.1418711317526276
40920000	3.141869599217986
40930000	3.1418742242853654
40940000	3.1418797264289204
40950000	3.1418778998779
40960000	3.14187197265625
40970000	3.1418756163046133
40980000	3.141877403611518
40990000	3.1418868016589414
41000000	3.141890926829268
41010000	3.1418910509631797
41020000	3.1418845441248173
41030000	3.1418909090909093
41040000	3.141887231968811
41050000	3.1418829719853836
41060000	3.141873356064296
41070000	3.14187319211103
41080000	3.141875170399221
41090000	3.1418795814066685
41100000	3.141873479318735
41110000	3.141874580394065
41120000	3.1418765564202333
41130000	3.141872404570873
41140000	3.1418836169178417
41150000	3.141879659781288
41160000	3.14188231292517
41170000	3.141882244352684
41180000	3.1418841185041284
41190000	3.1418796795338673
41200000	3.1418755339805826
41210000	3.141871681630672
41220000	3.141869868995633
41230000	3.141872034926025
41240000	3.1418711930164887
41250000	3.1418664727272727
41260000	3.141869413475521
41270000	3.1418686697358855
41280000	3.141871027131783
41290000	3.141862727052555
41300000	3.141861985472155
41310000	3.141855531348342
41320000	3.14185353339787
41330000	3.1418538591821923
41340000	3.1418555394291245
41350000	3.141857799274486
41360000	3.141855222437137
41370000	3.1418566110708244
41380000	3.1418578057032382
41390000	3.141856970282677
41400000	3.141855265700483
41410000	3.141853078966433
41420000	3.141846257846451
41430000	3.1418537291817525
41440000	3.141855888030888
41450000	3.141850132689988
41460000	3.1418528702363724
41470000	3.141851362430673
41480000	3.1418511089681775
41490000	3.1418452639190164
41500000	3.141842698795181
41510000	3.1418469766321366
41520000	3.1418332369942195
41530000	3.1418368408379487
41540000	3.1418311988444874
41550000	3.1418345126353793
41560000	3.1418323387872955
41570000	3.1418343035843157
41580000	3.141843674843675
41590000	3.141843904784804
41600000	3.1418413461538464
41610000	3.141838981014179
41620000	3.141839788563191
41630000	3.1418429978380975
41640000	3.141846589817483
41650000	3.1418443217286915
41660000	3.1418359097455593
41670000	3.1418363330933525
41680000	3.1418357965451054
41690000	3.141833725113936
41700000	3.1418317505995206
41710000	3.141833900743227
41720000	3.141834995206136
41730000	3.141842319674095
41740000	3.1418427407762337
41750000	3.141841149700599
41760000	3.1418439655172414
41770000	3.141845630835528
41780000	3.141849305887985
41790000	3.141845321847332
41800000	3.141850909090909
41810000	3.141856876345372
41820000	3.141856719273075
41830000	3.1418482428878796
41840000	3.14185086042065
41850000	3.141852138590203
41860000	3.141852269469661
41870000	3.1418524002866013
41880000	3.1418527220630375
41890000	3.1418568632131776
41900000	3.141861861575179
41910000	3.1418537819136243
41920000	3.141853816793893
41930000	3.1418596708800384
41940000	3.1418527420123987
41950000	3.1418550655542314
41960000	3.141858627264061
41970000	3.141854467476769
41980000	3.141858122915674
41990000	3.1418557751845677
42000000	3.1418484761904764
42010000	3.1418488931206854
42020000	3.141849500237982
42030000	3.1418623840114206
42040000	3.1418581351094197
42050000	3.1418552199762186
42060000	3.141854778887304
42070000	3.14185690515807
42080000	3.141860836501901
42090000	3.1418576383939176
42100000	3.1418640380047504
42110000	3.1418703395867964
42120000	3.1418641025641025
42130000	3.1418685971991454
42140000	3.1418646416706215
42150000	3.1418636298932383
42160000	3.1418607210626184
42170000	3.1418601849656156
42180000	3.1418599336178286
42190000	3.1418549419293673
42200000	3.141854028436019
42210000	3.141857758824923
42220000	3.1418567503552817
42230000	3.1418542268529484
42240000	3.1418506628787877
42250000	3.1418544852071006
42260000	3.1418573592049217
42270000	3.1418571090607994
42280000	3.1418626300851464
42290000	3.1418508394419487
42300000	3.1418440661938534
42310000	3.1418470337981566
42320000	3.141848109640832
42330000	3.1418564611386723
42340000	3.1418548889938593
42350000	3.14185652892562
42360000	3.1418522190745986
42370000	3.1418546141137598
42380000	3.14185285512034
42390000	3.1418535503656524
42400000	3.141849245283019
42410000	3.1418460740391416
42420000	3.1418385667138145
42430000	3.141837379212821
42440000	3.1418365692742696
42450000	3.1418334982332157
42460000	3.1418379651436648
42470000	3.1418363079821052
42480000	3.141840583804143
42490000	3.1418302659449284
42500000	3.1418324705882354
42510000	3.1418294989414255
42520000	3.141825682031985
42530000	3.1418256289677875
42540000	3.1418274565115185
42550000	3.141828061104583
42560000	3.141830639097744
42570000	3.1418309607704957
42580000	3.1418291216533585
42590000	3.1418268138060577
42600000	3.1418205633802816
42610000	3.1418242666040834
42620000	3.1418335053965274
42630000	3.141840018766127
42640000	3.1418387429643526
42650000	3.1418420633059787
42660000	3.141836849507736
42670000	3.141834262948207
42680000	3.1418343955014056
42690000	3.1418322792223004
42700000	3.1418276346604217
42710000	3.141832732381175
42720000	3.1418255617977526
42730000	3.141817271238006
42740000	3.1418140383715487
42750000	3.1418135204678364
42760000	3.1418182413470532
42770000	3.141822772971709
42780000	3.1418230014025244
42790000	3.1418236971254965
42800000	3.1418266355140188
42810000	3.1418294790936696
42820000	3.141827276973377
42830000	3.1418309596077516
42840000	3.1418359477124183
42850000	3.141834399066511
42860000	3.1418300513299116
42870000	3.141829904362025
42880000	3.141825093283582
42890000	3.1418269060387036
42900000	3.141821258741259
42910000	3.1418199953390817
42920000	3.141827120223672
42930000	3.141827253668763
42940000	3.141828598043782
42950000	3.1418326426076835
42960000	3.1418283054003724
42970000	3.141828438445427
42980000	3.141826058631922
42990000	3.1418291695743195
43000000	3.1418353488372093
43010000	3.1418393861892584
43020000	3.1418386796838678
43030000	3.1418372298396466
43040000	3.141826394052045
43050000	3.141820580720093
43060000	3.1418193218764516
43070000	3.1418148130949617
43080000	3.1418184772516247
43090000	3.14182148990485
43100000	3.141829234338747
43110000	3.141828346091394
43120000	3.1418292207792207
43130000	3.1418282402040343
43140000	3.141833286972647
43150000	3.1418320278099654
43160000	3.141834012974977
43170000	3.141840444753301
43180000	3.1418465956461326
43190000	3.1418405186385736
43200000	3.141839074074074
43210000	3.14184012959963
43220000	3.141836742248959
43230000	3.1418403886190145
43240000	3.1418379278445885
43250000	3.1418340809248555
43260000	3.141833102172908
43270000	3.141835082042986
43280000	3.1418330868761553
43290000	3.1418409794409796
43300000	3.1418404618937643
43310000	3.1418347725698452
43320000	3.141829085872576
43330000	3.1418312485575814
43340000	3.1418271342870328
43350000	3.1418214532871973
43360000	3.1418160516605167
43370000	3.141814895088771
43380000	3.1418188105117566
43390000	3.1418192210186677
43400000	3.14181732718894
43410000	3.1418141442064043
43420000	3.141821741133118
43430000	3.1418215979737507
43440000	3.1418209944751383
43450000	3.1418187341772152
43460000	3.141820984813622
43470000	3.141817069243156
43480000	3.141813983440662
43490000	3.141814486088756
43500000	3.14181508045977
43510000	3.141815766490462
43520000	3.1418192095588235
43530000	3.1418148403399955
43540000	3.141805328433624
43550000	3.141806016073479
43560000	3.1418062442607897
43570000	3.1418071149873765
43580000	3.141806975676916
43590000	3.141802890571232
43600000	3.1418052293577983
43610000	3.14180921806925
43620000	3.141810270518111
43630000	3.1418041714416685
43640000	3.1418054078826763
43650000	3.1418006872852233
43660000	3.141800458085204
43670000	3.141802885275933
43680000	3.141797893772894
43690000	3.1417953765163653
43700000	3.1417997254004577
43710000	3.14179620224205
43720000	3.141800365965233
43730000	3.141802241024468
43740000	3.1417996342021035
43750000	3.1418058057142857
43760000	3.1418083180987204
43770000	3.141812565684259
43780000	3.1418152581087253
43790000	3.141810184973738
43800000	3.1418092237442923
43810000	3.141806984706688
43820000	3.141797626654496
43830000	3.141799863107461
43840000	3.1418018248175184
43850000	3.141799589509692
43860000	3.1418023711810306
43870000	3.141809801686802
43880000	3.1418077484047404
43890000	3.141800227842333
43900000	3.141803006833713
43910000	3.141804782509679
43920000	3.1418023679417124
43930000	3.1418017755520147
43940000	3.1417983614019116
43950000	3.1418026848691696
43960000	3.1418056414922657
43970000	3.1418035933591084
43980000	3.141801182355616
43990000	3.141802136849284
44000000	3.1418091818181817
44010000	3.1418126789366054
44020000	3.1418147205815536
44030000	3.141819032477856
44040000	3.1418190735694824
44050000	3.1418275595913734
44060000	3.141827507943713
44070000	3.141820739732244
44080000	3.141818058076225
44090000	3.1418156498072127
44100000	3.141811247165533
44110000	3.141810745862616
44120000	3.141807071622847
44130000	3.1418061182868797
44140000	3.141805980969642
44150000	3.1418076557191394
44160000	3.1418028985507247
44170000	3.14179823409554
44180000	3.1417928474422814
44190000	3.141787101154107
44200000	3.1417864253393666
44210000	3.1417841212395388
44220000	3.1417787426503843
44230000	3.1417753560931496
44240000	3.141777938517179
44250000	3.1417788926553674
44260000	3.1417811116131946
44270000	3.1417831488592727
44280000	3.1417818428184283
44290000	3.1417674418604653
44300000	3.1417720090293453
44310000	3.141771879936809
44320000	3.1417755415162456
44330000	3.1417721633205504
44340000	3.141769237708615
44350000	3.1417668545659527
44360000	3.141766275924256
44370000	3.141763533919315
44380000	3.1417672825597114
44390000	3.1417679657580537
44400000	3.141774324324324
44410000	3.1417811303760415
44420000	3.141778208014408
44430000	3.1417772676119737
44440000	3.141772907290729
44450000	3.141773948256468
44460000	3.141778047683311
44470000	3.14177926692152
44480000	3.14178309352518
44490000	3.141783412002697
44500000	3.1417880449438202
44510000	3.1417894405751516
44520000	3.141791823899371
44530000	3.14179842802605
44540000	3.1417996407723394
44550000	3.1417933108866443
44560000	3.1417920107719928
44570000	3.141795467803455
44580000	3.141804665769403
44590000	3.1418100919488676
44600000	3.1418099551569507
44610000	3.1418117910782337
44620000	3.141804571940834
44630000	3.1418017477033384
44640000	3.1418025089605734
44650000	3.141807659574468
44660000	3.141810479175996
44670000	3.1418153570629057
44680000	3.141812175470009
44690000	3.141816961288879
44700000	3.141816196868009
44710000	3.1418211585774993
44720000	3.141823703041145
44730000	3.1418295551084285
44740000	3.1418255699597677
44750000	3.1418216759776536
44760000	3.141823949955317
44770000	3.1418230958230957
44780000	3.1418246538633317
44790000	3.1418216566197814
44800000	3.141819642857143
44810000	3.1418155768801608
44820000	3.141819544846051
44830000	3.141821637296453
44840000	3.141821766280107
44850000	3.1418209141583056
44860000	3.1418180115916186
44870000	3.1418201916648094
44880000	3.141822816399287
44890000	3.1418260637112945
44900000	3.1418272605790647
44910000	3.1418264083723
44920000	3.1418239536954586
44930000	3.1418237257956823
44940000	3.141826435246996
44950000	3.14182531701891
44960000	3.1418298932384343
44970000	3.141829575272404
44980000	3.1418292574477547
44990000	3.1418263614136475
45000000	3.141830488888889
45010000	3.141825461008665
45020000	3.14182665482008
45030000	3.1418260715078836
45040000	3.1418219360568385
45050000	3.1418246392896783
45060000	3.141824589436307
45070000	3.1418233858442424
45080000	3.141821384205856
45090000	3.141816810822799
45100000	3.1418188913525498
45110000	3.141820793615606
45120000	3.141820390070922
45130000	3.141819543540882
45140000	3.1418170137350465
45150000	3.141814750830565
45160000	3.1418152347209922
45170000	3.1418172238211204
45180000	3.1418203629924744
45190000	3.1418211993803937
45200000	3.141820796460177
45210000	3.1418094226940942
45220000	3.1418123839009287
45230000	3.141806942294937
45240000	3.1418075154730327
45250000	3.14180826519337
45260000	3.1418111356606273
45270000	3.1418176275679257
45280000	3.1418128091872792
45290000	3.141815323470965
45300000	3.1418141280353202
45310000	3.141811962039285
45320000	3.1418106796116505
45330000	3.1418119567615266
45340000	3.1418063520070576
45350000	3.1418054244762956
45360000	3.1417973544973545
45370000	3.1417950187348467
45380000	3.1417908329660644
45390000	3.141791319673937
45400000	3.1417899559471367
45410000	3.1417878000440433
45420000	3.14179594892118
45430000	3.1417980189302224
45440000	3.141799471830986
45450000	3.141801892189219
45460000	3.141798680158381
45470000	3.141800043985045
45480000	3.141804221635884
45490000	3.1417997801714663
45500000	3.141802197802198
45510000	3.141801186552406
45520000	3.1418031634446395
45530000	3.141801713156161
45540000	3.1418058849363195
45550000	3.1417983754116356
45560000	3.1418040386303776
45570000	3.1418076804915516
45580000	3.141802632733655
45590000	3.1417989032682607
45600000	3.141801403508772
45610000	3.141801534751151
45620000	3.1417985094256906
45630000	3.141794959456498
45640000	3.141796143733567
45650000	3.1418067907995617
45660000	3.141806482698204
45670000	3.1418073133347932
45680000	3.1418052539404555
45690000	3.14180906106369
45700000	3.1418083150984684
45710000	3.1418087945744912
45720000	3.1418102362204725
45730000	3.1418108900065604
45740000	3.141809794490599
45750000	3.1418114098360657
45760000	3.141811013986014
45770000	3.1418057242735418
45780000	3.1418059414591526
45790000	3.141805372352042
45800000	3.1418110043668124
45810000	3.1418102597686093
45820000	3.141812570929725
45830000	3.1418111280820424
45840000	3.1418114310645726
45850000	3.1418167066521265
45860000	3.141815438290449
45870000	3.1418117287987792
45880000	3.141807933740192
45890000	3.1418059707997386
45900000	3.141811590413943
45910000	3.141805793944674
45920000	3.1418037456445993
45930000	3.1418042238188546
45940000	3.141806965607314
45950000	3.1418095321001087
45960000	3.1418046127067014
45970000	3.141803437024146
45980000	3.1418030448020877
45990000	3.1418012611437267
46000000	3.141802956521739
46010000	3.1418080417300587
46020000	3.141807127335941
46030000	3.1418086465348685
46040000	3.141806689834926
46050000	3.141809858849077
46060000	3.1418136343899263
46070000	3.1418086390275666
46080000	3.1418074652777777
46090000	3.141811846387503
46100000	3.1418061605206073
46110000	3.141806202559098
46120000	3.141804249783174
46130000	3.1418039453717754
46140000	3.1418050281751193
46150000	3.1418055904658724
46160000	3.141801733102253
46170000	3.14180593458956
46180000	3.141798787353833
46190000	3.141793201991773
46200000	3.141794458874459
46210000	3.141797100194763
46220000	3.1417987018606666
46230000	3.14179493835172
46240000	3.14179446366782
46250000	3.141794508108108
46260000	3.141785559878945
46270000	3.141788113248325
46280000	3.1417910976663785
46290000	3.141790969971916
46300000	3.1417935205183585
46310000	3.141796674584323
46320000	3.1417928324697755
46330000	3.1417952082883662
46340000	3.141793008200259
46350000	3.1417956418554476
46360000	3.141792493528904
46370000	3.1417960750485228
46380000	3.141799396291505
46390000	3.141802629877129
46400000	3.141802068965517
46410000	3.14180176686059
46420000	3.1417987074536837
46430000	3.141793409433556
46440000	3.141796899224806
46450000	3.141793153928956
46460000	3.1417925957813173
46470000	3.141799010114052
46480000	3.141801721170396
46490000	3.1418021079802108
46500000	3.141796387096774
46510000	3.141795226832939
46520000	3.141787188306105
46530000	3.141784655061251
46540000	3.1417875376020628
46550000	3.141790247046187
46560000	3.141792697594502
46570000	3.141801932574619
46580000	3.1418005152425934
